Nombres Streamers,AVG viewers,Time Streamed (hours),All time peak viewers,Hours watched,Rank,Followers gained,Total followers,Total views
GOTHAMCHESS,4728,25,29766,118000,833,66000,608000,441000000
FAIRLIGHT_EXCALIBUR,1750,265.7,17441,465000,834,998,401000,251000000
JAYSTREAZY,2248,180.5,7777,406000,835,109000,850000,267000000
DOIGBY,3588,69.3,297748,249000,836,257000,163000000,317000000
ROCKETBEANSTV,3733,62,11237,231000,837,18000,473000,919000000
NZAOTV,3250,88.2,35431,287000,838,560000,244000,425000
XQN_THESAD,2335,168.3,5542,393000,839,25000,438000,135000000
POKEMONUNITE,4798,22,20574,106000,840,78000,194000,115000
FRANIO,4008,49,33621,196000,841,64000,237000,273000000
M4FGAMING,2704,128.7,10449,348000,842,26000,533000,418000000
우정잉,3131,95,12030,297000,843,67000,327000,290000000
JAMESMARRIOTT,5188,10.5,30746,545000,844,213000,268000,605000
DILBLIN,4030,47,28783,189000,845,204000,445000,169000000
DOKTORFROID,3638,64.6,31842,235000,846,15000,224000,146000000
1PVCS,2900,110.6,23081,321000,847,18000,124000,273000000
KSONSOUCHOU,4104,43.8,33540,180000,848,226000,240000,209000
SILVERVALE,3794,56.9,19895,216000,849,117000,367000,455000000
MUKLUK,1946,221.6,33087,431000,850,149000,627000,179000000
SACY,5014,14.6,23481,730000,851,18000,490000,173000000
KAYAYANAR,4419,32.1,15273,142000,852,65000,397000,845000000
FOLLENTASS,2427,154.1,27209,374000,853,28000,311000,229000000
SIPS_,3108,94.7,12035,294000,854,27000,532000,218000000
NISQYY,3296,82.6,20429,272000,855,58000,266000,666000000
AREX,2397,156.7,20866,376000,856,750,156000,220000000
DANNYAARONS,3462,72.1,17975,250000,857,216000,392000,170000000
LOLITOFDEZ,5137,10.4,418204,536000,858,140000,285000000,446000000
LAMEDIAINGLESA,4152,40.6,9030,168000,859,104000,454000,849
ENCHANTENTER,5083,11.8,62588,599000,860,512,174000,293000000
MUNDODEPORTIVO1906,5210,8.6,8694,447000,861,216,746,892
OWOWOWOWOWOOW0,2530,141.2,11821,357000,862,46000,899000,375000000
DEKARLDENT,2878,109.5,13422,315000,863,993,729000,812000000
HJUNE,4453,29.5,54263,131000,864,-112,574000,165000000
SHANKS_TTV,2605,132.8,10221,346000,865,97000,370000,711000000
ELOSANTA,2109,190.4,9790,402000,866,361000,220000,244000000
ADOLFZ,3758,55.4,22020,208000,867,44000,581000,122000000
SINTICA,2576,133.9,16364,345000,868,39000,292000,235000000
LYSIUM,2167,180.9,24124,392000,869,17000,248000,118000000
MONSTERSANDEXPLOSIONS,3435,70.6,13744,242000,870,11000,749000,342000000
ITS_IRON,3990,43.6,19302,174000,871,13000,527000,152000000
STANISLAW89,3472,67.3,11092,234000,872,81000,852000,128000000
JOE_BARTOLOZZI,3193,83.1,7195,265000,873,310000,101000000,328000000
VALORANT_TW,3220,81.2,6826,261000,874,68000,284000,955000
UTAGE_VALORANT,4516,24.4,12923,110000,875,40000,191000,194000000
YUMYTV,1698,258.1,4783,438000,876,42000,912000,486000000
YUUECHKA,4641,20.4,33124,944000,877,67000,428000,111000000
RTP ARENA CS:GO,2459,141.8,56288,349000,878,27000,201000,340000000
TISISCHUBECH,3770,51.8,31228,195000,879,55000,230000,902000
CUTEDOG_,1830,230.3,7361,421000,880,31000,143000,170000000
MINERVA,2311,157.5,10096,364000,881,115000,155000,257000000
ELISAESPORTS,2847,105.9,18946,301000,882,60000,937000,793000000
NORTHERNARENA,5010,9.7,24404,483000,883,546,683000,522000000
GUDDUMMIT,2579,128.4,5892,331000,884,14000,490000,298000000
TARZANED,2857,104.4,14598,298000,885,169000,515000,244000000
XBOCT,3821,48.4,59986,185000,886,35000,375000,214000000
GETFLAKKED,4834,13.8,11448,665000,887,47000,171000,551000000
SKYWHYWALKER,3390,68.7,6592,233000,888,469000,167000,484000
KUBAFPS,2097,182.6,7694,383000,889,107000,115000,115000000
DIEHAHN,1887,215.3,13607,406000,890,12000,220000,176000000
WELOVEGAMES,1733,244.3,28413,423000,891,11000,449000,122000000
PREACHLFW,2562,127.5,32710,327000,892,701,286000,163000000
BECCA_VILLS,4918,10.5,18149,516000,893,4,17000,--
SPOONKID,3592,57.4,40974,206000,894,126000,457000,407000000
懶貓,1839,222.3,24430,409000,895,38000,246000,573000000
SHOTZZY,2555,127.2,19585,325000,896,107000,207000,276000000
WERLYB,3241,75.5,76653,245000,897,28000,718000,334000000
COOKSUX,2327,150.3,13724,350000,898,28000,680000,158000000
IBABYRAINBOW,1943,202.4,7413,393000,899,47000,636000,146000000
DUBDOT,1946,201.5,6043,392000,900,61000,930000,350000000
NIHMUNE,3807,45.8,7991,174000,901,144000,176000,441000
JUKES,2917,95.3,34974,278000,902,51000,176000000,107000000
ALE_APOKA,799,655.4,25412,523000,903,46000,257000,632000000
UHSNOW,2657,115.1,36954,306000,904,14000,236000,196000000
MITHRAIN,2774,105.2,42563,292000,905,34000,164000000,990000000
BAGHERAJONES,2793,102.9,30739,287000,906,363000,257000,672000000
명훈,1920,202.6,12731,389000,907,84000,158000,112000000
NATSUMIII,2481,130.3,39004,323000,908,23000,514000,228000000
球球,2588,120.1,12240,311000,909,755,134000,171000000
DAMDAMLIVE,3267,70.8,22769,231000,910,156000,164000,988000000
ROSTISLAV_999,3410,63,19606,215000,911,260000,321000,547000000
HORTYUNDERSCORE,3029,85.5,16156,259000,912,269000,161000,301000000
AMIRAN696,3724,47.8,8151,178000,913,226000,497000,--
EVAANNA,4929,7.5,39110,369000,914,749,641000,198000000
철면수심,1799,222.9,14470,401000,915,330,204000,367000000
DOTA2MC_UA,3042,83.9,16613,255000,916,32000,305000,286
AVAMIND,2537,123.6,16967,313000,917,336000,160000,722000000
BENJYFISHY,4003,35.6,117740,142000,918,48000,390000000,825000000
강소연,2186,162,13973,354000,919,17000,125000,164000000
BBREADMAN,2194,160.9,5686,353000,920,67000,106000,214000000
STRIPPIN,2220,157.6,17818,350000,921,295,315000,268000000
TWITCHRIVALS_FR,4453,20.1,15362,895000,922,24000,210000,229000000
PISICELA,1705,239.9,11350,409000,923,19000,168000,115000000
ALOHADANCETV,2382,138.1,34867,329000,924,95000,782000,969000000
MASAYOSHI,3073,80.6,39757,248000,925,37000,550000,145000000
UNICORNIO,3369,63.3,18760,213000,926,146000,822000,145000000
HARMII,1668,246.2,15809,411000,927,82000,583000,169000000
강지,2014,183.9,29993,370000,928,139000,640000,344000000
DUNKSTREAM,4843,8.2,27467,397000,929,20000,952000,784000000
KONVY,3147,75.4,6344,237000,930,50000,148000,207000000
MOONRYDE,2339,141.6,77473,331000,931,32000,593000,230000000
CHAP,2233,153.7,76082,343000,932,-12000,135000000,446000000
ADM1TR1POW,4021,33,7034,133000,933,85000,179000,198000000
LEYNAINU,2141,164.1,7919,351000,934,32000,902000,445000000
RESTTPOWERED,1948,191.6,14112,373000,935,16000,348000,645000000
STARSMITTEN,2083,171.2,32257,357000,936,44000,304000,105000000
홍방장,4186,26.6,12122,111000,937,800,186000,243000000
CRITICAS_QLS,4248,24,30790,102000,938,44000,248000,331000000
BREITENVONBERG,1720,229.5,15362,395000,939,38000,148000,717000000
MARINEMAMMALRESCUE,710,719.3,22536,511000,940,42000,246000,590000000
BIROPJL,2884,89.2,24086,257000,941,168000,337000,277000000
BANDURACARTEL,3550,50.5,10497,179000,942,125000,161000,139000000
LAUREBV,4743,8.3,17406,392000,943,26000,749000,162000000
WEARETHEVR,2577,113.2,20414,292000,944,44000,544000,483000000
AKYULIYCH,3939,33.6,20979,133000,945,248000,609000,522000000
DRACON,2139,159.7,8762,342000,946,12000,517000,112000000
LIMMY,2860,89.5,6696,256000,947,23000,432000,102000000
MANYRIN,2924,84.9,29524,248000,948,14000,527000,485000000
ZEITNOTLOL,4180,24.3,12942,102000,949,81000,132000,222000000
CRYSTAL_LOL,2102,163.5,10528,344000,950,27000,308000,184000000
POKEMONTCG,3926,33.3,10022,131000,951,79000,716000,488000000
SIXENTV,2464,121.9,17237,300000,952,74000,164000,530000000
FCSM_KEFIR,3161,69.2,22578,219000,953,48000,325000,131000000
ABIZAKA,2899,86,5523,249000,954,282000,132000,499000000
RICOY23,4355,18.2,57407,794000,955,857,317000,184000000
JEELTV,2840,89.7,59886,255000,956,119000,672000,301000000
RU_VALORANT,2710,99.6,11486,270000,957,89000,728000,326000000
NYMN,2052,168.5,37341,346000,958,108,306000,154000000
ISVOLCANO,2141,156.2,26980,334000,959,19000,134000,540000000
CRYSTALMOLLY,2399,126.9,10869,304000,960,48000,115000,190000000
EPICSEVEN,4155,23.6,11908,979000,961,65000,757000,995000
5OPKA,2536,112.7,10069,286000,962,190000,333000,174000000
DRAGONBALLENVIVOZ,741,667.4,1548,494000,963,262000,497000,--
SIZOPHREN,3291,59.9,56482,197000,964,99000,304000,954000000
MRSTIVENTC,4696,7,80088,330000,965,50000,118000000,530000000
MRDZINOLD,2812,89.5,8013,252000,966,139000,193000,271000000
DKINCC,3982,28.7,11188,114000,967,105000,142000,368000
FELPS,2520,112.9,20031,284000,968,53000,122000000,256000000
蛇足,1874,191.9,29690,360000,969,50000,167000,144000000
MAILAND,2490,115.5,13652,288000,970,18000,145000,129000000
NAZORI,1535,259.9,8397,399000,971,20000,452000,871000
OATLEY,1727,218,5926,376000,972,172000,199000,286000000
KLO25,4457,13,42463,579000,973,98000,504000,230000000
THECHIEF1114,2090,159.7,13016,334000,974,23000,227000,590000000
ELYAPLUGG,2906,81.9,16003,238000,975,297000,839000,20
LILY_OFF_VALLEY,4321,16.9,17893,728000,976,78000,323000,125000000
らいじん,2545,109.7,14695,279000,977,32000,691000,134000000
MENOSTRECE,2549,109,47821,278000,978,73000,107000000,332000000
SHARONQUEEN,694,711.3,2081,494000,979,104000,415000,915000000
4HEAD,1538,256.4,7208,394000,980,64000,312000,159000
KEVINMARTIN,2347,127.6,9937,299000,981,37000,125000,751000000
GRIMM,2140,150.9,8065,323000,982,300000,619000,501000000
7CKNGMAD,3711,37.6,10076,140000,983,136000,160000,220000000
TAKUU_,1099,404.2,3909,444000,984,81000,556000,191000
SMOOYACS,2182,145.5,16943,318000,985,168000,175000,354000000
UTHENERA,2859,83.4,26312,239000,986,25000,492000,203000000
BECCA_HILLS,4067,23.8,7198,969000,987,11,13000,--
BASTIGHG,2288,132.7,17684,304000,988,127000,112000000,411000000
살구__,2373,123.8,16252,294000,989,163,231000,314000000
MASTERTAY,1735,212.1,11048,368000,990,400,132000,201000000
ゆゆうた押忍,3866,30.9,20120,119000,991,40000,131000,210000000
FRENEH,2857,82.9,27339,237000,992,35000,444000,766000000
VERHULST,2026,164.5,12924,333000,993,176000,216000,172000000
HEXY,2502,110.6,25585,277000,994,328,393000,208000000
NILOJEDA,3726,35.4,21505,132000,995,127000,718000,606000000
BRATIKI94,1811,196.1,15585,355000,996,12000,211000,177000000
SOVIETWOMBLE,2539,105.9,11591,269000,997,46000,157000000,373000000
GOFNS,4627,5.5,9680,253000,998,28000,534000,171000
RAX1337,1549,246.4,7756,382000,999,48000,150000,957000000
DEFANTEDIOGO,4088,20.8,19412,852000,1000,65000,385000,245000000
